SNo.,Weight (in Kg),t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150
25,2.5,2.881633212,3.000081059,3.008371123,2.887207902,2.729319278,2.740569823,2.941442059,2.982567926,3.028145793,2.73504257,2.758031708,2.816391272,2.838954441,2.914514189,2.797478365,2.837503654,2.87188594,2.751790643,2.90803507,2.902282402,3.074164444,2.935327624,2.774535451,3.096329453,2.722653783,3.051446653,2.781562404,2.907781922,3.008917416,2.918207352,2.844578387,2.913722776,2.903342219,2.784936945,2.709053779,2.830607039,2.92121419,2.719621929,2.922708151,2.806572323,3.087462502,2.952069347,3.028557207,2.797955187,2.908116265,2.723948743,4.37778038,4.665726766,4.372722786,4.424496365,4.813467884,3.650910762,4.177001004,4.745777887,5.161233891,3.508709671,4.450782258,3.75915644,4.462323086,4.575106289,4.961085745,4.972600099,4.084160115,4.941456332,3.9389741,3.833436244,4.867778078,4.30024924,3.774728523,4.936720463,5.111831181,4.965238894,3.666421714,3.722067057,3.806042802,4.574718773,4.928733732,3.917568826,3.667271372,3.895015469,3.876375453,4.377421394,3.93108459,4.433951566,4.513378626,4.382231239,4.110813822,4.051078486,3.885781607,4.627724338,5.054517517,3.912906407,4.790883307,4.21868617,4.808115359,5.087159342,4.281258981,4.910451421,4.930160616,4.90025814,5.156124215,2.747088444,3.076541494,3.052185021,2.722683482,2.903284764,2.916338223,2.96791025,3.093650103,2.739037632,2.797626516,3.068162946,2.803612178,2.941271176,3.015009046,3.052960179,2.963285197,2.848164156,2.907370979,2.783546004,2.999411352,2.913638514,2.915357228,3.05091378,2.957614184,2.923601536,2.709252568,3.018463823,2.710196147,2.924818061,2.959176304,2.786586711,2.813641892,3.035492452,2.924581222,3.05391603,2.734418854,3.052342827,3.082624645,2.714447254,2.972994422,3.052153637,3.095057673,3.031672694,3.064817314,2.806495337,2.930856692,2.970335595,2.723338798,2.786503391,2.916899335
26,2.5,2.938119258,2.960093039,3.034883997,2.887746621,2.846193251,2.984110351,2.896140159,2.961078444,2.9480533,2.921968657,2.756873135,3.075437002,2.898341776,3.017013766,2.870976363,2.986506255,3.001569875,2.885094879,2.830747044,2.78679935,3.082600773,2.772688185,3.021099801,3.089076112,2.973992578,3.08807843,2.78929131,2.724096621,2.725804143,2.795674118,2.832047841,3.050013069,2.720419869,2.78736011,2.997691226,2.763280156,2.889402814,2.906119587,2.734061237,2.731042699,2.981338427,2.895985469,2.983736152,2.832536966,2.719084512,2.988709417,4.92908743,4.359012026,4.400133199,3.548300136,4.319210339,3.963773513,4.569073327,3.969317597,5.121883001,4.306611979,4.886866824,4.506015488,3.859009576,4.622727052,4.012593707,4.442822096,3.882591823,4.034926271,4.145063192,4.353543468,4.728115973,4.711918307,3.520663732,3.910494867,4.164796712,3.823426375,5.116473368,3.844277171,4.090466132,4.374307812,4.600802416,4.196004663,3.803757638,3.62144979,4.412891604,4.492559397,3.90547459,4.658166051,5.077414582,3.873592561,3.634645588,3.591153677,4.767734123,4.506512215,5.132757176,3.834773965,4.724537508,4.142591696,3.952017719,4.306505121,4.013527434,4.993602224,4.180244771,4.325870653,4.567269999,2.992710195,2.828489669,2.911053978,2.794612432,2.902085431,2.816172593,2.721651892,3.083807428,2.959213286,2.976774391,2.829326748,2.890422151,3.086046474,3.055510271,2.807781475,2.875058325,2.722366516,2.715960659,2.93723822,3.0272789,2.712748365,2.941872773,2.741617583,2.798555303,2.816912549,3.062712974,2.896047491,2.907518909,2.779243718,2.94743998,3.066457152,2.811400912,2.754582406,2.844172263,2.773089448,3.089498024,2.986225125,3.014126276,2.937343607,2.973954536,2.968395986,2.91640487,2.776437683,2.790104437,2.899281155,2.845918764,2.952958857,2.733070241,3.042045502,2.809926851
27,2.5,2.918170336,2.955278971,2.795838772,2.98788993,2.949483697,2.743966588,2.741895761,2.848315691,2.874015896,3.062778038,2.925269936,2.894739462,2.788716601,2.803929049,3.062231152,2.981423249,3.027670078,2.999098144,2.964312975,3.042794716,2.824684873,2.743885521,2.842703206,2.92620927,2.707297166,2.821675611,2.849291057,2.730188933,2.854255594,2.778600245,2.796790258,2.758623775,2.728633643,3.003252156,2.849185737,2.822124917,2.816293637,2.904252097,2.860079625,2.775921234,2.854504664,2.755725454,2.760340204,3.079394862,2.928094692,2.995197826,4.595590134,4.756104255,4.947530903,3.544080507,4.394473623,4.007637369,4.075521996,3.672979598,5.078512419,4.063987861,4.125452686,4.973172403,5.100674055,3.615456735,3.949645134,3.771212949,4.601851893,4.875447554,5.184661381,5.036901352,3.593235063,4.488625156,4.328115077,3.774568769,3.863026354,3.763794517,3.733867296,5.083715346,4.161130932,4.659559804,4.414628232,4.90207205,3.976082292,3.566938489,4.443820261,4.114958156,3.588492629,4.583592844,4.51076422,4.569980797,3.964708033,5.159204209,3.504832313,4.075675609,4.843119565,4.510754628,4.58516948,5.186611384,3.663724916,3.960092644,4.932915161,4.985784081,4.999055479,4.134149426,4.082566447,3.068894073,2.761524235,2.768360815,3.097224451,2.794917332,2.956035156,2.955993305,3.005590552,2.706422532,2.733070173,3.055806133,3.075138623,2.732262947,2.911888181,3.00428418,2.764191121,3.057973312,3.029225479,2.867121308,2.999406797,2.711543404,2.765618135,3.046840898,2.905308444,2.876952367,3.067304325,2.818976709,2.824379501,2.98598857,2.976829065,3.074877889,2.929328717,2.878333182,2.771802214,3.007405329,2.784200117,2.896838399,2.835088289,3.071489564,2.903583646,2.899384854,2.741035326,3.084723476,3.089259908,2.820655408,2.741177564,2.803866405,2.891190751,2.806615956,2.969175346
28,2.5,2.785108135,2.748049542,2.890133563,2.748917434,3.030590365,3.021580695,3.068570192,3.063626798,2.763546049,2.740983298,2.752469347,2.876658148,3.09488869,3.062704172,2.940686452,2.788044614,2.854721627,3.098352175,2.877791804,3.038543849,3.018838266,3.022468364,3.07991712,3.045598225,2.952600983,2.891324129,2.850362459,2.834862823,2.933075063,3.044658832,3.032753704,3.012064247,3.018497325,2.967346667,3.076494528,2.893781594,3.079862162,2.930560747,2.75370951,2.827069147,3.092610767,3.012080304,3.068828301,2.976668214,3.00711255,2.812965122,4.101008995,4.540756104,4.24303124,3.682322988,3.584112322,4.405377502,3.936765139,4.516116473,4.764310507,3.732373283,3.678455044,3.558006326,3.739825794,3.796450118,4.29357526,5.166329976,3.714061489,3.605863272,4.642190826,3.543942711,5.067404466,3.752154464,4.67928835,5.118546073,4.716883576,4.037930583,4.007142152,4.849291291,4.367477666,5.165016695,4.565550369,4.893017079,4.476541741,4.307210804,4.253137996,3.64756214,4.854871733,4.243138542,3.954663724,5.133050559,4.414353148,4.985349033,4.265378843,4.874879891,3.842940274,4.211813691,5.053976299,3.514348241,4.742888127,4.485384312,4.890530525,4.194440409,4.407710123,4.735535497,4.785066832,2.899823046,2.70876713,2.741143943,2.826120684,2.997842742,3.076150542,2.801251532,3.04724075,3.026362708,2.707835915,3.096728095,2.846595182,3.048915523,2.767714697,2.832060768,2.960731921,2.896832856,2.889865063,2.977881535,2.847973179,2.880887237,2.95274945,2.804762595,2.704735749,2.785189681,2.773873,2.830096563,3.048033748,2.992208056,3.096521455,2.818527767,3.02582132,2.73034897,3.00465048,2.787729037,3.000036229,2.815624242,2.803951158,2.920146662,2.867908362,3.076500986,3.04656971,2.867664056,3.045300074,2.706112678,2.953912685,2.959963034,2.831548778,3.078586459,3.006421765
29,2.5,3.024948717,2.816430219,2.793621349,2.925615766,3.084609409,2.989358786,3.005281867,2.969100802,2.784296701,2.85134551,2.8997402,2.878996397,2.977691205,2.762287145,2.854846882,2.947329292,2.883558801,2.894357356,2.715265282,2.714926887,2.733945721,2.864570119,2.898693746,2.930438802,2.936386199,2.856718708,2.713042468,2.7972875,2.785901482,2.877160656,2.746320408,2.802432376,2.823897,2.922121863,2.721065655,3.07278474,3.039893015,2.904896564,2.772731073,2.994564024,3.048351659,2.799522425,2.716514741,2.957839138,2.946691849,3.003213769,4.391238662,3.725044105,3.805623749,3.937913971,4.760862598,4.551747703,3.5937733,5.000370609,3.675432404,3.550066057,3.904462106,4.460980101,3.527264123,4.088051218,4.018260079,3.504144969,4.490943231,4.410710538,4.053043235,4.677780337,4.783252323,3.74786492,4.251839315,5.124310327,4.459357191,3.600713472,4.444985281,4.535468461,4.054487667,4.325547231,4.735140368,4.532010332,3.586308906,3.78197874,4.676844222,4.148059029,4.798509073,3.546356321,3.954827561,5.112793238,5.150837635,3.708706631,4.107179394,5.169550113,3.744910348,4.573601289,4.990742296,3.554154311,4.91855263,5.17176719,3.546753138,5.070396904,4.944287816,4.860062634,3.694765716,2.712018165,3.036418939,2.827674442,2.879361471,2.953619466,2.968148301,2.814230029,3.016781764,3.088852158,2.709144921,3.081423699,2.841456745,2.99786708,3.076193769,3.040444466,2.877517369,3.0759069,2.795481909,2.821434936,2.95169528,2.983513597,2.763986215,2.863212331,2.912081399,3.008804481,2.739137457,2.773963136,2.822786751,2.866365078,3.020469389,2.705623724,2.852315495,2.928010454,2.754539309,2.774112464,2.709788341,2.988869395,2.799485045,2.884532105,2.756982768,2.917949353,3.028160991,3.084913932,3.035484309,2.725542803,2.728874433,2.874028973,2.79707165,2.700539154,2.780321056
30,2.5,2.893692799,3.026208395,2.763371974,2.72042512,2.97907684,2.716182444,2.778362716,3.099441453,2.903874351,3.093621834,2.895386195,2.793969677,3.051755341,2.904062943,2.704347826,2.809955202,2.801563079,2.88531502,2.906750328,2.793887389,2.992286944,2.973763136,2.822825958,3.050120255,3.031420904,3.096875888,3.092854084,2.889387031,2.997232663,3.065040718,2.950727942,2.910107812,2.724921392,2.862177246,2.906037682,2.8691675,2.843595224,3.058407677,3.066639979,2.891419358,3.045452867,2.929391061,3.066887514,3.09724781,2.92050659,2.765756461,4.083927627,4.329183243,4.263458469,3.892692962,5.031783293,4.736705505,4.841831615,4.312707713,4.352736604,4.81537307,4.847472912,4.487198348,4.283437079,3.504245631,4.133800628,4.634710168,4.862548807,4.8907196,5.032316458,4.875257473,3.995366429,4.658536818,4.117942333,4.641860364,3.645064681,3.589512681,4.814618474,5.030242647,5.068973526,5.066307909,4.511751918,4.838944899,4.793761194,4.810774446,3.742282409,4.156503273,4.333268602,3.638987722,4.33768186,4.166113005,5.196978642,4.920035854,4.124130265,5.06134035,4.015716093,5.090966479,4.657411108,4.598966878,4.824162647,3.505001001,3.611745733,4.856943118,4.587134541,4.574206115,4.53983624,3.080400021,3.038425629,3.079122648,2.843014748,3.041108156,2.868517101,2.74185204,2.977548555,2.760754352,3.037095765,2.819835539,3.02476371,2.817499664,2.980960628,3.054506485,2.960664446,3.008488905,2.77404244,2.810295858,2.885037717,2.877731326,2.750544384,2.906224875,2.738172385,3.006687723,2.884804568,2.992107007,2.896877178,2.888889538,3.011022572,3.097911774,2.913603613,2.933743905,2.861695115,2.977420506,2.876933094,2.906006424,2.736809248,3.097382766,2.823640655,2.906231835,2.986544595,2.990959876,2.722000808,3.033840757,2.998439056,2.999320426,2.772954265,2.948268684,2.825675942
31,2.5,3.005914927,2.803919727,2.717373361,2.917851149,3.006848978,2.941650026,2.915541097,2.729863509,2.759580128,2.955900302,3.099462222,2.853072707,3.014207391,2.939957574,3.039372758,3.039233133,2.769332641,2.787388983,2.73648816,2.895238284,2.849620282,2.814188546,2.955529176,3.067702853,2.906237887,2.817009779,3.060957487,3.059352136,2.78904253,2.839102861,3.097387499,2.738876511,2.781955647,3.080028142,2.76596859,2.989111699,2.773047413,3.087170858,3.097360518,2.859109001,2.84842992,2.80653511,2.808252591,2.843862373,3.054136074,3.047248204,4.571872941,4.397441624,4.616644854,4.046803947,4.506918848,4.045073895,4.824095562,3.63120925,5.110257883,3.974547398,4.548899512,3.750739089,3.93611514,4.485052212,4.406470946,3.748077271,4.629070761,4.135399952,4.654276248,5.125376047,3.932324791,4.542922361,3.521123693,4.847089094,4.873353057,4.445654751,4.331462837,3.940322381,3.544150299,4.445220704,3.947604137,3.852941528,3.669527159,5.154572143,4.72122429,4.741100109,5.042571139,3.715853852,3.873356619,4.353654086,3.701402448,3.729147398,4.609271977,5.061103429,3.625749076,3.942714908,3.621237467,3.541252728,4.345635416,5.19960003,3.738098527,3.782708134,4.977623673,4.514057049,4.345959975,2.911912761,2.967427278,3.091592509,2.989164897,2.835724637,2.961816493,2.802393106,2.785444272,2.873734587,3.065965172,3.059283684,2.709438282,2.788288559,2.926962536,2.926096914,2.911670971,2.95138022,2.997252688,2.785830118,2.985334002,2.971728207,3.029485426,2.959912491,3.047918247,2.934343053,3.035171975,2.711660002,2.954100213,3.085530592,2.880815242,2.725653838,2.883279448,2.998231767,2.744011986,2.975481385,3.06274107,2.992051816,2.938352759,3.050481742,2.942495554,2.859285029,2.939773283,2.7078411,2.730426278,2.962694359,3.008339264,3.049586234,2.826453191,2.922758261,2.798274701
32,2.5,3.016065928,2.922682509,2.768666579,3.055889234,2.701179742,2.84780294,2.759142364,2.762084297,3.079716249,3.03694637,2.948478005,2.894293746,2.731410773,2.946119219,3.068633826,2.901790742,3.02654519,3.039597848,2.754718708,2.75382275,2.947542081,2.835984164,2.951410281,3.07585069,3.088252548,2.723162707,2.905973838,3.052315163,2.755485766,2.805867721,3.090592159,3.013739941,3.068032013,2.71714667,3.086171869,3.062310915,3.056633629,3.030085152,3.086744958,2.963896724,3.014061618,2.848735986,3.048037263,3.045805541,2.92765877,2.937273428,4.799347437,4.725702681,4.551506308,4.621879805,4.470631927,3.861357226,3.503526565,5.164661926,4.974676813,4.641191826,4.186666345,4.941111641,3.574108637,5.046617043,4.401107351,5.059696082,3.603832286,4.45958805,3.545597245,3.549646332,4.45357903,3.73371503,5.130452491,4.317072519,4.996846393,4.619308495,4.792450777,4.186207575,4.695315912,5.057017341,3.965552699,4.561774527,4.466136284,4.912236478,3.599381153,3.798180923,4.042134354,4.789355727,4.389749032,4.370323728,4.782067933,4.04119125,4.692266009,4.309247117,3.999459627,4.774585374,4.431166256,3.693726625,4.074351992,4.848179713,4.490989162,4.57605963,3.892499951,4.662761518,4.288606868,2.715747328,2.822604124,2.713730077,2.974666354,2.84356192,2.859722529,2.760083719,2.731400342,3.016101255,2.88637907,2.984608948,2.716122423,2.974388318,2.922498205,2.980690681,2.958379714,3.057362279,2.826792319,2.714734116,2.977523162,2.987706573,2.899054896,2.89828836,2.955669663,2.942728307,2.922799795,2.820386093,2.705130175,2.913450596,2.877287195,2.716112601,2.88063351,2.760157648,3.074929929,2.921245435,3.032378422,3.015210453,2.944526853,3.074134167,2.7791498,2.964029012,2.882723213,3.074817698,2.801438092,3.052715277,2.935551143,2.997704957,2.712703862,2.825869044,2.74885621
33,2.5,2.841316716,2.846500559,2.98986996,2.931837375,2.822444355,2.753067414,2.931365757,2.837267324,2.800083284,2.765882468,3.042895223,2.993727691,2.745044696,2.846982282,2.921440099,3.081166633,2.733930767,2.878216451,2.866511589,2.804111524,2.922620865,2.824524973,2.815160974,2.793837393,2.873089063,3.019562508,2.762224619,2.905459066,2.754878745,2.756811609,2.794355659,3.073753322,3.066388112,2.865030104,3.058972811,2.70597023,3.082448433,2.980081043,3.019334701,2.741846072,2.833505182,2.795896609,2.814526404,2.80048344,3.058040225,3.085530598,4.97994734,5.033047839,4.960730643,3.623068198,4.233857554,5.14065992,3.856717417,3.78677725,4.836285786,4.380162045,4.884372319,4.032498658,3.949960253,4.410669436,4.649566586,5.187377533,3.677989271,4.306388306,4.832960884,4.331513138,4.660614388,4.022210308,4.648997781,4.300981485,5.106039338,4.795963812,3.640451485,4.858305398,4.870333706,5.149806579,4.958153481,4.458335318,4.872993429,4.44279529,4.914281841,3.906742114,5.065695926,4.100593282,3.945747178,4.411936957,3.662120546,4.306578776,3.781727096,3.669221312,5.086412332,3.881291123,3.576295859,4.488333396,4.806947765,4.604203919,4.043365481,4.982295678,4.190519771,5.143239456,3.816799078,2.835666267,3.038797756,2.71252694,2.947900315,3.046613553,2.903498054,2.79053735,3.02994976,2.79727521,2.978502923,2.984540514,2.952468804,2.730513626,2.878133064,3.056544636,2.739448335,3.041339908,2.823285428,2.785663588,3.091253763,2.733677672,2.777666429,2.702413155,2.953699071,2.938963472,2.706503162,3.099022202,2.939060739,2.722303995,2.950738202,2.890893367,2.727388265,2.935113527,2.839791293,2.956300435,2.87529654,2.743858001,2.833549716,2.970863036,2.795753135,2.872735277,3.08932687,2.880292281,3.046201838,2.943824433,2.992107199,2.819354146,3.073691904,2.781439755,3.066473227
34,2.5,2.970070203,2.941613725,2.870334199,2.905277993,3.066743124,3.014956704,3.095356282,2.983717818,2.954030725,3.074892667,2.997767912,2.983896893,2.806868502,2.726608966,2.877839257,3.066886384,2.751163524,2.72624415,2.907413003,2.859121084,2.829445895,2.940094221,2.758058235,2.956198815,2.794634924,2.758248907,2.979037103,3.098559921,3.064866705,2.836327261,2.716819974,2.962442619,2.974283189,3.087810458,2.788588109,2.827088498,2.994135556,2.935797082,3.08036593,2.734250253,3.075508223,2.756835006,2.736128078,2.948632226,2.879422627,3.010811699,4.934076078,3.746381172,4.826141578,4.561280202,4.961197048,4.430962872,5.08134729,4.07115103,4.657835945,4.609214211,3.690087462,5.039732478,3.674642662,4.349166899,3.671367403,4.437028956,5.123505239,4.342226459,5.109342603,4.039811093,4.581016624,4.018932169,5.024555335,4.393370862,4.103526632,4.354731493,4.905295335,3.920533859,4.427151963,3.887604383,3.93246871,4.600009373,3.892231364,4.222204385,3.752158872,3.956176236,4.032200954,4.607391202,3.855238376,3.831798477,4.801727708,5.145611337,3.712943541,4.253933866,4.488177794,3.523539755,4.291247098,5.151442576,3.554109653,3.643728603,4.125166369,4.040023545,4.096469498,4.886714997,3.576819702,2.737082335,2.836595656,3.086381871,2.824257677,2.843328185,2.961967384,3.009588319,3.045934174,2.833101875,2.926516808,2.875874203,3.087840886,3.042876263,2.700617528,2.879280516,2.841001109,2.959712209,2.835836309,2.987258723,3.002464935,2.921732571,2.751343949,3.064955485,2.882770557,3.013199592,2.824472356,2.979714841,2.832902082,2.898568148,3.044731681,2.818646834,2.96197194,2.726215607,3.0488048,2.807189811,2.993809011,3.056377073,2.749739235,2.809171962,3.025086701,3.029143003,2.706759838,2.818955273,2.799578467,3.087204155,2.852828807,3.023823885,2.702581246,2.704357142,2.805282502
35,2.5,2.958553425,3.03489218,2.870662554,2.749702557,2.923752582,2.951170813,2.801862546,2.778299704,2.877672759,2.762082505,3.018306942,2.754198144,2.712487733,3.019056054,2.81934865,3.015129351,2.746354499,2.726483621,2.844246267,3.073262995,3.009534304,2.851338072,2.927393108,3.065805817,2.85618999,2.888761512,2.804387377,2.965691492,2.805021344,2.812665441,3.044956684,2.70269107,2.916978164,2.867336304,2.762578148,2.890976815,2.860868864,2.720493062,2.861963613,2.742375137,2.897760698,2.700196817,2.834407468,2.965247725,2.732645674,2.777465486,4.763621777,4.805356865,4.50692879,4.066948232,4.767007829,5.179012936,4.935812998,4.622333994,4.621603938,4.606658679,4.779499402,3.620870086,5.103650595,4.37653244,3.500930031,4.493679988,4.754501627,4.703514322,5.082084021,3.842903189,3.925975367,4.286034603,4.774992136,4.574762159,4.299595898,3.751257443,3.685032393,3.674425144,4.519870987,4.979687449,3.752678608,4.464446567,3.57364628,4.497708446,3.933954195,3.640617166,4.948846408,3.758303526,5.173302413,5.015481993,3.816557129,3.596317812,5.11541485,5.020585679,4.500422329,4.845113708,5.014767875,4.623679202,4.726725058,4.83633236,4.573198335,5.106674024,4.587289646,4.773712411,3.966806987,3.0350717,2.981291483,3.070713196,2.962072946,2.77523816,3.046625056,2.845463693,3.049333279,3.011349512,2.811318613,2.955547534,2.950562481,3.069964827,3.080754364,3.014991542,2.7116274,2.987628475,2.964391729,2.782125429,2.976520703,3.099111818,2.785667496,2.803520576,3.096718684,2.843576753,3.041504165,2.737197076,2.998808315,2.741529755,2.983142853,2.998006716,3.033076209,3.059888116,2.701345198,2.751302846,3.005830563,2.784433422,2.74783667,3.001710974,3.015805251,2.758380156,2.911192308,2.782017242,2.970073258,2.82274066,2.789193263,2.842895053,2.747474797,2.908620746,2.861011455
36,2.5,2.936017557,3.014293548,2.708238729,2.760580662,2.759835622,3.016192562,3.08163705,2.855019339,2.917197463,3.000120119,3.063846795,2.753374994,3.067844261,2.839476182,3.021592164,2.790898254,3.022265174,2.99171807,2.888230033,2.72988871,2.87922282,2.853636565,2.974120357,2.830624454,3.090740415,2.87973518,3.068636621,2.764856398,2.780270745,2.956717889,2.908950703,2.800224393,2.972970292,3.057168785,2.942679469,2.782779935,2.867705007,2.963085408,2.700933711,2.981129011,3.088617366,3.055005334,3.025262995,2.829536062,2.799787296,3.005044024,5.014883816,4.85429955,4.136322552,4.317019355,4.328779786,4.058495693,3.640760978,4.673767041,4.702194385,4.383060562,3.566015622,4.434841809,3.637509457,4.546553159,3.764774929,4.970996084,4.53440244,4.820958348,4.546667331,4.091607226,3.506610759,4.398446596,4.688354619,4.674537954,4.516612402,4.612669829,4.87304473,5.081873022,4.2169765,4.320950185,3.805844099,4.209538883,4.186063883,4.82686317,4.779983578,4.634146442,4.129058852,4.105235915,4.231939121,4.195102317,4.582988376,5.083476102,4.620833191,3.984117615,4.216436466,5.034416284,4.699239305,5.007698821,3.651086481,3.946503325,4.108627386,3.741038854,4.153025849,3.857181917,5.133174296,2.889160546,2.805158186,3.02110944,2.977771265,2.973157941,3.004878338,2.881754406,3.059376784,2.742078871,2.902948624,2.739465457,3.069667618,2.809463727,3.08337473,2.887056154,2.927616607,2.761379678,2.838951048,2.758788638,2.912912732,3.045573235,2.880104091,3.052190176,2.929683641,3.022297712,3.049670363,3.099795175,2.75742109,2.771774011,2.867571185,3.039873011,2.765610559,2.720821476,2.818799936,2.971529619,2.876769888,2.856273427,2.925090433,2.953399261,3.008304428,3.035370373,2.705088238,2.816470971,2.806789642,2.883401768,2.729799617,2.910422023,3.008995193,2.786445542,3.019546491
37,2.5,2.904515072,3.088987025,2.835731923,2.728258979,3.027199779,2.944430632,2.755437231,2.859638776,2.782535414,2.727199933,2.873691725,2.742242843,3.088985168,3.053911321,2.752715999,2.774319025,2.882583265,2.709450185,2.817536262,2.707520524,2.847389453,2.882893472,2.818062036,3.099191385,3.031171803,2.87320345,2.712006311,2.799773545,2.790690473,2.724006621,2.801497089,2.846563482,3.097283013,2.704974897,3.011307751,2.711999503,3.057280102,2.75302921,3.089211446,2.969114113,2.963108583,2.919788969,3.039043139,3.088738703,2.889766947,2.942393746,5.049680867,5.083130112,3.872666843,4.192864087,3.533301441,4.573593833,3.91147799,3.789736994,4.377706279,4.153960473,3.577007896,4.782858397,3.832914618,3.56521887,4.041573579,4.892884914,5.003672703,4.385999462,4.363034301,5.086868511,4.933431758,4.203399841,4.189793308,4.712372335,4.633989212,4.122655309,3.768559861,4.59160287,5.090929206,4.456556301,4.464938656,4.614752242,4.412205471,3.765692621,4.661309734,4.931607461,4.083791825,4.635152198,4.060229929,4.734722081,4.852282364,4.772230548,4.394732675,4.456058917,4.969655934,4.293006239,4.529421998,4.962000428,5.11012551,4.133314203,4.0281507,3.528986967,4.103076402,3.571699049,3.865343224,2.867948606,2.822247865,2.932554558,2.880862927,2.981993535,2.959432722,2.98349981,2.700183313,2.72136803,3.086793571,2.901117423,2.939354781,2.863616134,2.789609709,2.988054042,3.023911248,2.850623703,2.98687797,3.000454543,3.012108265,2.805197756,3.023873286,3.013881709,3.040521112,2.81120371,2.980217211,2.940995553,2.865198345,2.821652437,2.853256574,2.946048514,2.774774657,3.05483252,3.069132588,2.815705857,2.913274992,2.77178589,2.803999019,3.097653586,2.84916996,2.899128462,3.065425946,2.907909446,3.063570689,3.06942025,2.789103898,2.734705608,2.904279515,3.096992707,2.748541235
38,2.5,2.808307794,3.0038893,2.953678824,2.82758698,3.01914906,3.039113851,3.005912808,2.874346204,3.082713476,3.081838854,3.064093677,2.727964126,2.729809201,2.774533278,2.740901954,2.787759417,2.911010588,2.820765416,3.031373421,2.814985755,2.882849085,2.943833483,2.775099605,3.098732661,3.027550994,2.785629457,3.063321553,2.820720443,2.859190722,2.817452401,2.733824551,2.941682149,2.833581276,3.045815894,3.079744659,2.712103528,3.081176924,3.045121793,2.819101078,2.727670029,2.82171601,2.835401392,2.830071335,2.904848228,2.996285182,2.747152504,4.574100699,4.114579435,3.784491485,4.25067563,5.162478087,3.850036432,3.865345478,4.918529486,3.587766933,4.30666339,4.46186656,4.865447648,3.553389915,5.197248125,5.165051012,5.018095046,3.652120793,4.199363103,3.880975789,3.774681817,3.823816484,3.711737552,3.716952327,3.929884762,4.505486409,5.031958531,4.023156874,5.143330359,4.086428335,4.261222255,4.920288882,4.402918915,4.937897931,5.060314954,3.705234557,4.669912414,3.577891973,4.85883448,4.672512699,3.837729208,4.157114743,4.056870882,3.919456941,4.2907824,4.812058595,4.054945582,4.317638344,4.613469412,3.525370151,3.903967336,4.331958327,5.172563288,3.762284645,3.582292846,4.252143141,2.977359343,3.032917842,3.048632916,2.786834316,2.988274673,2.931395673,2.727783491,2.765932731,2.747366838,2.830659618,2.717975447,3.087201426,3.074782539,3.031550918,2.759228877,2.967091493,2.910792946,3.02253303,2.926140379,2.86821864,2.724835104,2.978725772,2.928685697,2.843208696,2.906131864,2.989462941,2.752675782,2.733940533,2.840809629,2.987359518,2.9145122,3.042336275,3.029261539,2.972577304,2.922466131,2.828301896,3.083831808,2.884180992,2.891783031,3.067374282,2.770724994,2.766180129,2.853493498,2.915084083,3.021372098,2.709055054,2.726888732,3.076996732,3.037313609,2.818268392
