SNo.,Weight (in Kg),t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150
25,2.5,2.550891671,2.517577026,2.515265242,2.641906693,2.619412778,2.584005283,2.524328941,2.695495012,2.637418854,2.669759868,2.523467463,2.500382029,2.627535168,2.691738875,2.602748441,2.639729442,2.58595425,2.550598988,2.614207001,2.515830462,2.625056717,2.611071639,2.533607278,2.53706661,2.52931339,2.570560445,2.585485114,2.643145748,2.624468625,2.616019836,2.631472037,2.66862136,2.66000494,2.569114994,2.521900504,2.644693101,2.604888835,2.519662989,2.510690346,2.539288583,2.656597908,2.647355225,2.633516509,2.535426399,2.563429206,2.531761068,2.549258041,2.547860424,4.460088812,4.550612778,4.444728288,4.578005349,4.516562718,4.466371677,4.502686386,4.407143467,4.400268892,4.401075535,4.533129989,4.427912698,4.451490658,4.499467258,4.467869232,4.514075906,4.572091274,4.480404784,4.518381967,4.528571404,4.527509794,4.576552254,4.496950228,4.569844763,4.462038171,4.462352424,4.501077953,4.556461832,4.527379583,4.470280317,4.461189985,4.45000304,4.524488062,4.595378151,4.451612251,4.416238928,4.458689328,4.588071481,4.464833279,4.424586928,4.508082891,4.435266637,4.549046904,4.585849425,4.5052254,4.52972936,4.408976242,4.528233002,4.432095247,4.427744731,4.569978914,4.511649021,2.528338404,2.595058326,2.50543353,2.68029538,2.512795545,2.641098631,2.627407407,2.553519569,2.518310368,2.641480704,2.540605537,2.55496294,2.639819227,2.648791086,2.659600827,2.67998626,2.695721948,2.59165396,2.589345558,2.501376487,2.502533943,2.662078571,2.568964121,2.613334815,2.662819577,2.591087876,2.57882699,2.513745952,2.566406739,2.512628479,2.610905934,2.624728672,2.504882708,2.515761761,2.602410514,2.551467579,2.59937124,2.585136316,2.532705787,2.67932617,2.641590944,2.629741615,2.583511291,2.609241101,2.548194848,2.699942885,2.662381266,2.531397736,2.528391274,2.692797318,2.589466139
26,2.5,2.56111521,2.538564367,2.522269853,2.619751587,2.570866527,2.691285049,2.505034602,2.633096722,2.525551262,2.539019634,2.669166488,2.549777211,2.525436397,2.694090232,2.598783569,2.524620266,2.527503222,2.585468248,2.621433905,2.597946996,2.630011518,2.501346402,2.502425374,2.535410044,2.551595046,2.601241993,2.683686781,2.587362508,2.604888225,2.59763144,2.567160167,2.667758063,2.664684116,2.607116039,2.542724409,2.652582373,2.63062362,2.671118982,2.660650042,2.697815735,2.684415935,2.646113638,2.648585354,2.676926968,2.64159027,2.563383069,2.573073719,2.637898572,4.597778799,4.458310802,4.545602171,4.479783107,4.569530883,4.569202855,4.573181246,4.548790858,4.529658511,4.505640998,4.553456071,4.553908724,4.537113012,4.486367286,4.514348678,4.502050356,4.561393034,4.446699833,4.498231613,4.452737572,4.501483728,4.515479808,4.590632757,4.592312979,4.599327217,4.46154974,4.493471402,4.427683893,4.54782431,4.409763018,4.54282561,4.599597481,4.593367451,4.526524669,4.471230768,4.415447131,4.532904938,4.574863381,4.414509442,4.401610147,4.505536371,4.439034775,4.463132449,4.57531659,4.478639372,4.518655913,4.458111201,4.53604948,4.528527538,4.492371093,4.531421284,4.476476144,2.515639652,2.65104885,2.590957288,2.512910894,2.654260141,2.500510243,2.650018905,2.63530891,2.576770779,2.633788363,2.601328241,2.676791389,2.592433658,2.572919113,2.535578418,2.602701945,2.540705389,2.580263222,2.604513402,2.519194253,2.539082564,2.539359536,2.528539089,2.501350934,2.625478465,2.505309503,2.548865637,2.640833732,2.595131017,2.624692983,2.524181043,2.613064869,2.532042009,2.525015252,2.671855994,2.663939732,2.534947544,2.673685266,2.653679937,2.516070741,2.537819739,2.606525199,2.506128411,2.694562509,2.524899711,2.5258112,2.515161649,2.572318232,2.64026176,2.567845424,2.535554393
27,2.5,2.513723374,2.605217576,2.531549555,2.617256284,2.663121027,2.673239025,2.546353415,2.549375171,2.644321191,2.636975004,2.656394844,2.658964114,2.678999703,2.620003756,2.696465009,2.595685901,2.632432151,2.616271766,2.642290655,2.550442528,2.577110823,2.54453101,2.599541652,2.622703083,2.582142876,2.50355748,2.568619816,2.538612884,2.628429809,2.528150919,2.685228991,2.619883862,2.549628136,2.545915839,2.636726353,2.503466174,2.698891341,2.634823767,2.55425499,2.512001101,2.64139306,2.681556768,2.680657705,2.575055172,2.572631541,2.540632187,2.514172102,2.601135544,4.462515319,4.494308651,4.427906891,4.500486641,4.425230175,4.513273346,4.465099466,4.558668018,4.514887311,4.518110488,4.510154709,4.560913516,4.446952818,4.54155112,4.535465079,4.567271619,4.445458345,4.591504088,4.524011911,4.538527096,4.515993063,4.514868313,4.567748002,4.512903888,4.544476838,4.462126276,4.541761407,4.533549229,4.521714696,4.452718801,4.454220538,4.426799024,4.593732493,4.541201047,4.572100447,4.531224494,4.437893884,4.48417976,4.422690422,4.47746004,4.464798493,4.408031788,4.570882795,4.518812393,4.545961372,4.577403828,4.472243006,4.512650977,4.567273691,4.564493439,4.501860934,4.452579546,2.608244666,2.6191113,2.558983447,2.551389071,2.64702478,2.539524704,2.547428244,2.574791858,2.591210207,2.644082318,2.531778893,2.625936953,2.53442851,2.543620205,2.669361191,2.680706737,2.638705581,2.51464906,2.518000681,2.673794841,2.542613842,2.573322714,2.619561518,2.635565251,2.695201684,2.650187913,2.559266509,2.679692708,2.515704164,2.565715298,2.600798435,2.541584328,2.679034937,2.506611683,2.597182632,2.567582487,2.627059464,2.50291354,2.677450795,2.65494895,2.605649447,2.605861766,2.609086053,2.642630257,2.527518518,2.666557699,2.536249288,2.652804337,2.560839203,2.615400342,2.5937867
28,2.5,2.582001072,2.58167075,2.615660872,2.595781543,2.525108002,2.590571879,2.635662853,2.553566564,2.639697582,2.634968923,2.677272534,2.658527893,2.558288732,2.592280653,2.675375292,2.553389457,2.606730406,2.57129147,2.658134689,2.58338034,2.643355671,2.58743827,2.652162117,2.52503729,2.605166993,2.520128566,2.644717754,2.547038428,2.661052798,2.652089856,2.502942724,2.503068267,2.672035269,2.690750223,2.55012254,2.65671393,2.658549408,2.571650205,2.698981759,2.538392665,2.574753333,2.543885929,2.642009943,2.634310558,2.689869823,2.637583452,2.598818801,2.607452535,4.57655913,4.513404383,4.420530647,4.450603614,4.406323043,4.594082758,4.551198048,4.471401378,4.551940161,4.477993151,4.446254785,4.50941972,4.596932468,4.534750022,4.547998007,4.48528384,4.552063141,4.482838366,4.418101659,4.48181648,4.578865573,4.449275546,4.527161177,4.45721541,4.420203712,4.511304423,4.5012694,4.59026217,4.437863584,4.420117718,4.525623747,4.557562074,4.557176114,4.406613642,4.405164659,4.442815432,4.418671178,4.569182731,4.582245269,4.578120044,4.436762891,4.54352599,4.411332319,4.417304953,4.465466175,4.554504234,4.590738359,4.541295417,4.571144554,4.550018732,4.451385152,4.495509164,2.512289213,2.616923042,2.502598371,2.659283872,2.62632929,2.578966147,2.534933515,2.647335916,2.523473438,2.576766813,2.680033099,2.643250358,2.687582633,2.529819205,2.527515057,2.565002179,2.584074204,2.680529745,2.698892454,2.662508776,2.574857161,2.520285246,2.578524382,2.647213711,2.64029874,2.697552253,2.601598158,2.55370168,2.60822219,2.608007682,2.599142739,2.633344772,2.589935855,2.566700667,2.500073423,2.579979946,2.523293449,2.662245678,2.690267734,2.587617784,2.522785624,2.593046901,2.528672647,2.540182473,2.536662765,2.585553837,2.520442979,2.633283043,2.611089053,2.69454817,2.647111096
29,2.5,2.550507928,2.551362619,2.567538239,2.509463856,2.675917633,2.672287318,2.52293804,2.546284715,2.617611867,2.644878838,2.626693818,2.549335245,2.611144661,2.637810234,2.671005594,2.575543835,2.516652013,2.509166544,2.534395457,2.558088623,2.564402408,2.645940622,2.658898744,2.565033959,2.538628616,2.616810246,2.51553642,2.621248139,2.699640719,2.538196469,2.558068756,2.593602372,2.544220411,2.653603218,2.565030251,2.639451018,2.504296528,2.626238138,2.670045774,2.51839303,2.68390183,2.644914696,2.580427989,2.667314723,2.534411048,2.643235539,2.684056014,2.538713718,4.468060167,4.432057071,4.444535327,4.40230418,4.509746961,4.44523532,4.584638952,4.509903282,4.587112782,4.498653045,4.458029835,4.423598932,4.5589056,4.462528058,4.50926453,4.407198766,4.581624283,4.447002857,4.422078107,4.480960343,4.514444138,4.401015447,4.455950316,4.439602645,4.562423705,4.524451458,4.570952982,4.433598781,4.457992782,4.593577479,4.440878704,4.413749983,4.480721717,4.499755679,4.454650716,4.539040808,4.415371948,4.501439635,4.406014101,4.447775635,4.548227787,4.489451448,4.571508165,4.491996368,4.401709458,4.565540077,4.47672012,4.435181424,4.507267384,4.434220956,4.450819986,4.513225966,2.616557728,2.607896829,2.569376757,2.658703347,2.650899168,2.525259858,2.685455812,2.588407869,2.589010951,2.582974965,2.548997582,2.554178735,2.593032162,2.580644449,2.514477453,2.657005286,2.57282228,2.579053806,2.636846936,2.524413463,2.688542954,2.67169886,2.65575607,2.651133547,2.591521035,2.669594091,2.668057097,2.603049127,2.503392878,2.599362244,2.58858937,2.584427316,2.633529863,2.514605175,2.699245499,2.668430241,2.634745199,2.52055596,2.586318786,2.590907752,2.597281948,2.512012225,2.566131882,2.607471409,2.681082317,2.52455076,2.698946685,2.513849702,2.68633819,2.599023379,2.691155516
30,2.5,2.547641652,2.504846169,2.615726865,2.511133425,2.685886324,2.525564505,2.629104667,2.539315516,2.620167992,2.540230444,2.635875365,2.535892287,2.630899177,2.666452403,2.528013281,2.568937,2.609407449,2.604749368,2.545807076,2.612086691,2.5501168,2.694990135,2.592306759,2.610747014,2.662260324,2.567363743,2.517301969,2.692828333,2.601124089,2.687881199,2.670831489,2.624013031,2.51882229,2.698408431,2.626224023,2.607554128,2.634603638,2.65123049,2.572670212,2.528605086,2.624689029,2.638147031,2.677325913,2.543080908,2.531640411,2.514098993,2.516946715,2.511050475,4.593260954,4.515326577,4.579053712,4.474660113,4.491026434,4.472058453,4.532630526,4.480588447,4.41804788,4.415732215,4.46835157,4.547032465,4.46656548,4.480746092,4.408341589,4.475224868,4.534973713,4.500741899,4.4854664,4.505482652,4.454377761,4.599419266,4.492154952,4.517786935,4.534681136,4.57588107,4.598752565,4.57689404,4.430204609,4.584510172,4.54140547,4.521977844,4.424836315,4.409377352,4.579476573,4.50080334,4.436713179,4.433180533,4.522492475,4.548431494,4.442433554,4.400715229,4.526621751,4.510455307,4.42080111,4.476876276,4.560684469,4.410767161,4.516100003,4.499190749,4.441692954,4.563857409,2.620901244,2.624882223,2.639923816,2.631644191,2.678400355,2.672466194,2.553521224,2.524834537,2.504286279,2.557876796,2.65263142,2.548816688,2.628141513,2.525124771,2.593068503,2.694083682,2.554373492,2.571486676,2.699511432,2.671188199,2.542677275,2.567225319,2.51823231,2.590228624,2.508029404,2.669841502,2.639355912,2.684866406,2.540213057,2.532856962,2.68865043,2.580874616,2.542874459,2.609128574,2.588849528,2.609217808,2.692110528,2.648693829,2.590505594,2.663663073,2.61458775,2.691147524,2.572374257,2.502922409,2.585192345,2.652549724,2.51133017,2.597326264,2.644211661,2.606864991,2.62181404
31,2.5,2.558935221,2.615937396,2.502616809,2.513023825,2.558937491,2.521470252,2.540728226,2.598745659,2.660482242,2.590992566,2.663947045,2.517504095,2.698103685,2.661072572,2.669001942,2.6446785,2.694920228,2.524988592,2.510318953,2.583131644,2.526056091,2.543220996,2.501333706,2.599092299,2.632844187,2.679725395,2.516584934,2.633819022,2.687810259,2.663987078,2.694589233,2.59104525,2.510438253,2.578856702,2.541497063,2.600205608,2.533716967,2.574167249,2.535530016,2.555443476,2.521467899,2.606132209,2.532199298,2.630399814,2.636454421,2.502525022,2.670305518,2.668783215,4.459272115,4.553639773,4.578719663,4.450721252,4.458020438,4.52903315,4.583945369,4.534893013,4.508755587,4.520047612,4.518462425,4.476442948,4.566724632,4.508115853,4.429851529,4.520675914,4.488380902,4.45884648,4.590700297,4.57253351,4.504180601,4.441890974,4.509290509,4.541851637,4.542160718,4.576591863,4.541066619,4.464399315,4.502298123,4.503412184,4.400885519,4.498698766,4.581649974,4.481146156,4.476047534,4.498626709,4.550275328,4.409911148,4.440108691,4.461796953,4.477938046,4.479920857,4.467474202,4.553724189,4.411590897,4.546039749,4.54877325,4.407769078,4.503640961,4.528118763,4.40701496,4.400864576,2.590996246,2.637112241,2.614525695,2.505023471,2.524893576,2.526976138,2.610667524,2.614627235,2.651507715,2.572347453,2.620338006,2.549496065,2.543341761,2.572004918,2.573251174,2.633740226,2.581398759,2.678110965,2.623999814,2.650392603,2.688134596,2.651234895,2.572898945,2.671822519,2.611192124,2.641157319,2.587610598,2.565930822,2.657916545,2.593455884,2.525549806,2.67812617,2.580652043,2.581872178,2.557071868,2.589082638,2.512819657,2.566459953,2.589440851,2.648278507,2.655776425,2.677514537,2.591579351,2.583316341,2.616455751,2.525283561,2.519599496,2.685024317,2.695789042,2.635458888,2.543115192
32,2.5,2.634536012,2.570956641,2.680795195,2.677864406,2.555356393,2.67485252,2.573535632,2.546922845,2.669319749,2.512829781,2.618135391,2.556400234,2.601524714,2.60561974,2.637946586,2.508703433,2.653922022,2.606370656,2.619742622,2.549541885,2.623960727,2.66167682,2.610880069,2.594972294,2.555265686,2.679638834,2.698491778,2.615474553,2.52034633,2.604955178,2.570711234,2.677058922,2.535336614,2.601044995,2.559928182,2.639404455,2.50676629,2.639202173,2.668075497,2.611028682,2.510363376,2.594780613,2.67394729,2.661488526,2.501887919,2.550410812,2.622548276,2.690612495,4.459996953,4.506247638,4.496474379,4.454764099,4.461140769,4.597249415,4.569324621,4.450136533,4.486490392,4.417488191,4.441144214,4.453078606,4.460896314,4.55149132,4.455898942,4.417451902,4.52387851,4.512614247,4.500980762,4.529019238,4.432647647,4.58844456,4.488744685,4.51686432,4.497157592,4.593237316,4.520076873,4.421842665,4.547189153,4.427381556,4.429994015,4.52206381,4.431465058,4.543898145,4.415273949,4.515404709,4.548796208,4.421968798,4.444117507,4.459054412,4.511259159,4.547496402,4.547841653,4.566090017,4.439404867,4.400696545,4.494603828,4.559083822,4.589498672,4.550720348,4.545157588,4.480741773,2.512791541,2.657308497,2.690639439,2.561573124,2.646822563,2.679476549,2.672386981,2.644591376,2.538752688,2.69123149,2.583788259,2.567046453,2.600729715,2.604319537,2.554162384,2.599188123,2.597284522,2.598005192,2.514671387,2.540060691,2.564758575,2.555881528,2.546263345,2.570328905,2.562762659,2.509711772,2.609646746,2.662135154,2.557666867,2.590302078,2.557296101,2.645987881,2.538121842,2.585405601,2.527488808,2.634681274,2.562611272,2.60465779,2.620373273,2.504246179,2.63903561,2.551542942,2.556068266,2.531932295,2.536327105,2.502392001,2.614793546,2.691221581,2.628095993,2.692411625,2.559031717
33,2.5,2.691859904,2.505505225,2.625788875,2.62707274,2.634090913,2.69570318,2.568045068,2.659851551,2.505426808,2.687177774,2.629824528,2.532345845,2.691413597,2.601514953,2.692156683,2.581491173,2.688399048,2.551508606,2.653827674,2.545608634,2.595762876,2.583586087,2.567751189,2.638471036,2.671428261,2.658515004,2.590620561,2.611650302,2.650654539,2.570391267,2.645842124,2.505146142,2.528111192,2.503908361,2.699749816,2.586295958,2.503233064,2.529907896,2.55110102,2.57696601,2.588856854,2.539211378,2.633853662,2.669023823,2.583138816,2.514733274,2.533224579,2.628091852,4.404753752,4.541875266,4.415029089,4.585582405,4.491375225,4.457201804,4.468301869,4.419013776,4.461437039,4.535396901,4.561199038,4.520607697,4.539175972,4.514502162,4.410181515,4.454167963,4.542955729,4.559436052,4.462479607,4.500240365,4.536872184,4.463794476,4.591838875,4.589553856,4.545639856,4.489932534,4.407547219,4.424742933,4.432759622,4.547327556,4.476743233,4.490351341,4.441967695,4.409223411,4.560005819,4.451116956,4.501965859,4.467556027,4.560225003,4.43853796,4.594432923,4.526160188,4.484754064,4.525720236,4.485317472,4.53225756,4.520842878,4.490506062,4.519411815,4.54622599,4.524352503,4.56688399,2.678207238,2.549650033,2.521751058,2.58468002,2.601030442,2.591652747,2.525390775,2.597530029,2.569461304,2.673508727,2.662066406,2.599133404,2.555031839,2.67153839,2.514854778,2.627787976,2.5302064,2.698283518,2.678235667,2.659206171,2.542643198,2.601964036,2.626493879,2.587612428,2.552736992,2.604216059,2.695402621,2.695121857,2.534443075,2.576111172,2.677188084,2.509400151,2.539382504,2.652456974,2.5287753,2.549604755,2.624228556,2.684378849,2.693315237,2.660607268,2.54137448,2.630183029,2.534993157,2.635497111,2.692882446,2.584500856,2.587118202,2.626366446,2.647713788,2.545714341,2.513494256
34,2.5,2.640378057,2.544350521,2.691326291,2.623185163,2.674895522,2.690075906,2.578370434,2.665608536,2.620727282,2.670192345,2.631161553,2.608892699,2.611905138,2.640162529,2.597051832,2.66519153,2.569109879,2.624591726,2.645000317,2.639138285,2.593219872,2.681284182,2.593887146,2.514167612,2.60339088,2.684830763,2.535358995,2.608368817,2.519667174,2.629727851,2.551205788,2.599870405,2.690123831,2.553027506,2.62526867,2.521755833,2.662540347,2.576518842,2.649879195,2.626510532,2.600605463,2.568440676,2.626829798,2.620000191,2.644653239,2.524725447,2.562875507,2.564980267,4.416930397,4.469774335,4.459766893,4.454136768,4.57139491,4.576763663,4.498814276,4.552658257,4.588045823,4.507482563,4.419983203,4.510339145,4.511784343,4.471701851,4.595521133,4.543214191,4.435806183,4.406074172,4.598115407,4.484724289,4.429525122,4.572565427,4.56358247,4.406413486,4.511027869,4.57641738,4.548088301,4.408157249,4.564060117,4.503641573,4.579900152,4.477921989,4.499543905,4.478044486,4.505669487,4.52105583,4.561626173,4.5377839,4.531246194,4.459110646,4.478258626,4.531456573,4.557024056,4.498195305,4.556308796,4.53371713,4.407817437,4.466860212,4.421202387,4.480428202,4.457269271,4.523513072,2.601096853,2.623341822,2.646790248,2.633365913,2.65558623,2.504312082,2.599029279,2.514913361,2.648937234,2.649039017,2.625875206,2.655942154,2.667856578,2.680343761,2.530989766,2.699071919,2.583789567,2.650974942,2.606871789,2.596827196,2.559749929,2.695946326,2.526452664,2.636240696,2.50168089,2.604405711,2.529223053,2.532987842,2.554347531,2.611035077,2.601890837,2.69505253,2.541760344,2.506981988,2.553570336,2.55592414,2.652130083,2.570322223,2.685502759,2.677325835,2.667353852,2.616053689,2.555307926,2.52147405,2.637032417,2.665621559,2.535767215,2.59286929,2.697018815,2.53597467,2.668137769
35,2.5,2.519830981,2.520693605,2.539495518,2.623762577,2.575135483,2.683466358,2.694826642,2.549699489,2.593450211,2.570738551,2.568856914,2.572049047,2.629683862,2.625729503,2.66529304,2.566061481,2.658300086,2.656634339,2.570162185,2.664513449,2.580293785,2.646920591,2.609178896,2.605895331,2.505948711,2.616406089,2.530893324,2.683379695,2.613376268,2.633118098,2.515620643,2.594571085,2.682835575,2.675933686,2.610151753,2.692037012,2.606834795,2.648001356,2.688245218,2.534620202,2.576013702,2.640943952,2.636900473,2.639532125,2.640807495,2.549842753,2.668412256,2.535227726,4.448891874,4.439002874,4.5582063,4.515061456,4.458409343,4.5584999,4.508456283,4.591724491,4.426976799,4.411507754,4.437482012,4.452463293,4.47647433,4.572407844,4.594928883,4.515079299,4.533615302,4.455679418,4.502728557,4.484709991,4.446297658,4.535571231,4.521840909,4.511391107,4.575736512,4.416554394,4.444777233,4.548400168,4.564377938,4.454556518,4.413904666,4.411381219,4.579594061,4.428977097,4.465531887,4.438250859,4.533159361,4.565484137,4.599776076,4.449885475,4.576508255,4.40959203,4.476211085,4.511589745,4.571773899,4.451020694,4.435296894,4.595346422,4.438608265,4.598835955,4.545590309,4.44284731,2.576783467,2.507371165,2.676736887,2.629305535,2.664574325,2.652930096,2.698244147,2.528049041,2.632922161,2.561271065,2.604036007,2.575895362,2.515379907,2.685872312,2.662788476,2.539307615,2.573838387,2.536978643,2.594046601,2.581331752,2.600033915,2.561429294,2.670122653,2.629315083,2.592837095,2.573267078,2.543775579,2.643406015,2.511322881,2.635128749,2.501671692,2.685835064,2.60362193,2.690416658,2.643626616,2.690977115,2.611553127,2.646251594,2.687628474,2.636194925,2.551037445,2.607206964,2.500642332,2.613463871,2.568292976,2.559824127,2.655195906,2.501777972,2.571811284,2.607909067,2.511746481
36,2.5,2.620322289,2.538825679,2.548481632,2.686603991,2.676507817,2.557365318,2.687739023,2.690852492,2.620791721,2.533713127,2.54676689,2.559827172,2.501253612,2.63879123,2.570348781,2.576778329,2.679911667,2.603991993,2.687272116,2.632933222,2.624611069,2.561699279,2.593232247,2.546532931,2.657943664,2.617840924,2.54076776,2.663900479,2.563198911,2.656472481,2.536227028,2.642540203,2.547346049,2.676392216,2.643766012,2.516268352,2.661047519,2.559787336,2.696377306,2.542374971,2.575703658,2.572911495,2.513950463,2.530817002,2.617528609,2.698793521,2.52836352,2.555442653,4.458657512,4.401977407,4.415605816,4.447247027,4.56528492,4.525293566,4.434932051,4.569658957,4.402834496,4.5186613,4.475047573,4.475859153,4.498159916,4.499922561,4.507324933,4.548129554,4.558777062,4.547706922,4.4460517,4.419233933,4.549127448,4.52632783,4.515709506,4.475829782,4.523872899,4.442710094,4.525284344,4.443911407,4.518221469,4.435348622,4.549608134,4.55628432,4.595284634,4.495298416,4.517731507,4.40207082,4.550465705,4.419195803,4.408327872,4.558246885,4.57287951,4.494310934,4.552128723,4.50321028,4.563803337,4.415631532,4.541390163,4.512379916,4.412159083,4.534977848,4.446390756,4.435826474,2.627026711,2.642148956,2.538960531,2.557934262,2.627188902,2.578100186,2.623041299,2.639094335,2.687707007,2.680151901,2.572278238,2.539428865,2.643528196,2.559229484,2.574642648,2.524546743,2.550123922,2.609134558,2.684086027,2.653330456,2.601159572,2.547847499,2.579225375,2.547754199,2.503195389,2.590861163,2.529059748,2.544733237,2.60741868,2.556545877,2.665718051,2.530004523,2.698407221,2.603545688,2.664238091,2.554038564,2.539923937,2.500205843,2.529376899,2.529982536,2.677742832,2.526031534,2.589452256,2.513634647,2.599506173,2.505177892,2.597215511,2.665449756,2.551612908,2.671971216,2.637755635
37,2.5,2.64616913,2.51796832,2.535045027,2.691652265,2.617128393,2.504405031,2.688396193,2.55497535,2.630192576,2.61207914,2.563832303,2.687368359,2.640177242,2.646107389,2.682154815,2.598525699,2.548187061,2.564815496,2.534499097,2.556743201,2.58427573,2.668843372,2.52163496,2.622163973,2.57838713,2.653531602,2.531548458,2.693305509,2.619577738,2.624589154,2.655304912,2.666868014,2.603520287,2.577042388,2.54119319,2.610824029,2.568288684,2.637465236,2.687151273,2.650789266,2.518424169,2.569490712,2.57147302,2.669674707,2.637282726,2.642603614,2.521796201,2.520619975,4.48766374,4.464214515,4.522371806,4.553207896,4.500719931,4.475014979,4.459614556,4.552960381,4.553148479,4.507614036,4.405934713,4.494115519,4.532663477,4.508455907,4.441851104,4.405685903,4.491749564,4.423018978,4.416385408,4.550798271,4.489696843,4.544296034,4.545737704,4.41931432,4.522917057,4.524555716,4.450243239,4.533732822,4.443540983,4.55038526,4.529610485,4.568372965,4.5662971,4.581014466,4.576440421,4.481838963,4.463671517,4.549920918,4.528027056,4.562765904,4.449349101,4.429716478,4.456439239,4.488846838,4.449935923,4.460314982,4.496883671,4.49914114,4.564962906,4.440381236,4.414349219,4.579664105,2.515170732,2.682061233,2.608532423,2.662257789,2.679076017,2.52899363,2.65704432,2.536743123,2.517818703,2.637602464,2.596898445,2.676353259,2.688290744,2.521671143,2.644280135,2.676448161,2.644546004,2.560197659,2.552597067,2.506510462,2.627491423,2.568531058,2.50881105,2.675422561,2.64285942,2.532789181,2.568051041,2.510024974,2.527461582,2.607557621,2.526507459,2.646955939,2.603723533,2.67686996,2.532607699,2.637772246,2.622501139,2.57846924,2.536472939,2.567351368,2.694177896,2.691350681,2.677656161,2.585574774,2.508043591,2.586585675,2.511161443,2.652292563,2.539954233,2.641426979,2.5717445
38,2.5,2.581737123,2.521854752,2.53304674,2.559626492,2.63699061,2.627784225,2.691390174,2.570329712,2.616420157,2.612542792,2.672632078,2.623005096,2.682407904,2.566163349,2.541562651,2.657150937,2.557814643,2.580586565,2.602842203,2.585068682,2.514645553,2.515084475,2.636932569,2.692052154,2.632247273,2.606215304,2.555559736,2.631108012,2.62503613,2.622309561,2.576707755,2.512207443,2.539757681,2.662487372,2.619143881,2.586069146,2.622277477,2.500207051,2.616474968,2.622473529,2.653903094,2.571344948,2.650735129,2.683108153,2.657237389,2.506806538,2.605504608,2.588944471,4.571563037,4.409668732,4.538559942,4.482145763,4.597758296,4.57685348,4.474055363,4.582506358,4.412744021,4.465332601,4.414235432,4.538422083,4.553461956,4.402863865,4.470678941,4.472391983,4.570384231,4.443258321,4.515074059,4.521051268,4.450554146,4.466178907,4.449524724,4.569735537,4.510158202,4.521470239,4.496388303,4.581576221,4.456629347,4.518019738,4.407644472,4.421127301,4.520281524,4.557149938,4.493795375,4.472523266,4.555475425,4.410542086,4.572297012,4.55216832,4.411315519,4.442690962,4.535521888,4.415956849,4.471878321,4.477890972,4.438252909,4.561025108,4.465971922,4.51175348,4.40470854,4.422034214,2.546426747,2.667255387,2.555099178,2.561984324,2.538917591,2.69531898,2.651714819,2.557560109,2.560316868,2.619922994,2.664543946,2.579007459,2.506579166,2.627744963,2.556423677,2.564541448,2.610156985,2.602334797,2.687721161,2.589285531,2.566947776,2.602819618,2.540546226,2.528742017,2.632772224,2.687139839,2.562495265,2.616793767,2.589383733,2.579816514,2.629926408,2.598237156,2.68000923,2.684249902,2.630765894,2.575846287,2.614421182,2.539549308,2.666845713,2.651968443,2.543540852,2.621894167,2.575772542,2.664650799,2.503572836,2.590426386,2.672327839,2.518298389,2.629670823,2.677673918,2.609399283
